segm_idx,tablet_CDLI,view_desc,rec_idx,line_idx,pos_idx,train_label,mzl_label,status
1374,P336680,Obv,0,0,0,11,839,0
1374,P336680,Obv,1,0,1,4,110,0
1374,P336680,Obv,2,0,2,119,266,0
1374,P336680,Obv,3,0,3,78,164,0
1374,P336680,Obv,4,0,4,220,861,0
1374,P336680,Obv,5,0,5,210,18,2
1374,P336680,Obv,6,0,6,58,24,1
1374,P336680,Obv,7,0,7,14,748,1
1374,P336680,Obv,8,0,8,36,255,1
1374,P336680,Obv,9,0,9,26,10,2
1374,P336680,Obv,10,0,10,95,747,0
1374,P336680,Obv,11,0,11,82,812,0
1374,P336680,Obv,12,0,12,16,661,0
1374,P336680,Obv,13,0,13,77,736,0
1374,P336680,Obv,14,0,14,41,98,0
1374,P336680,Obv,15,1,0,11,839,0
1374,P336680,Obv,16,1,1,4,110,0
1374,P336680,Obv,17,1,2,173,708,0
1374,P336680,Obv,18,1,3,78,164,0
1374,P336680,Obv,19,1,4,220,861,1
1374,P336680,Obv,20,1,5,26,10,1
1374,P336680,Obv,21,1,6,113,464,1
1374,P336680,Obv,22,1,7,16,661,1
1374,P336680,Obv,23,1,8,26,10,1
1374,P336680,Obv,24,1,9,53,695,1
1374,P336680,Obv,25,1,10,39,596,1
1374,P336680,Obv,26,1,11,11,839,1
1374,P336680,Obv,27,1,12,4,110,0
1374,P336680,Obv,28,1,13,173,708,0
1374,P336680,Obv,29,1,14,78,164,0
1374,P336680,Obv,30,1,15,220,861,0
1374,P336680,Obv,31,2,0,88,828,0
1374,P336680,Obv,32,2,1,8,111,0
1374,P336680,Obv,33,2,2,87,580,0
1374,P336680,Obv,34,2,3,39,596,0
1374,P336680,Obv,35,2,4,81,753,1
1374,P336680,Obv,36,2,5,178,504,1
1374,P336680,Obv,37,2,6,38,808,1
1374,P336680,Obv,38,2,7,18,589,1
1374,P336680,Obv,39,2,8,147,836,1
1374,P336680,Obv,40,2,9,178,504,1
1374,P336680,Obv,41,2,10,204,311,2
1374,P336680,Obv,42,2,11,16,661,0
1374,P336680,Obv,43,2,12,90,132,0
1374,P336680,Obv,44,2,13,39,596,0
1374,P336680,Obv,45,2,14,27,599,0
1374,P336680,Obv,46,2,15,21,358,0
1374,P336680,Obv,47,3,0,26,10,0
1374,P336680,Obv,48,3,1,56,754,0
1374,P336680,Obv,49,3,2,35,553,0
1374,P336680,Obv,50,3,3,56,754,0
1374,P336680,Obv,51,3,4,11,839,2
1374,P336680,Obv,52,3,5,4,110,1
1374,P336680,Obv,53,3,6,173,708,1
1374,P336680,Obv,54,3,7,78,164,1
1374,P336680,Obv,55,3,8,220,861,1
1374,P336680,Obv,56,3,9,136,591,1
1374,P336680,Obv,57,3,10,8,111,1
1374,P336680,Obv,58,3,11,38,808,0
1374,P336680,Obv,59,3,12,0,0,0
1374,P336680,Obv,60,3,13,0,0,0
1374,P336680,Obv,61,3,14,0,0,0
1374,P336680,Obv,62,4,0,0,0,0
1374,P336680,Obv,63,4,1,0,0,0
1374,P336680,Obv,64,4,2,0,0,0
1374,P336680,Obv,65,4,3,0,0,0
1374,P336680,Obv,66,4,4,0,0,0
1374,P336680,Obv,67,4,5,0,0,0
1374,P336680,Obv,68,4,6,0,0,0
1374,P336680,Obv,69,4,7,320,554,1
1374,P336680,Obv,70,4,8,0,0,1
1374,P336680,Obv,71,4,9,100,737,2
1374,P336680,Obv,72,4,10,0,0,0
1374,P336680,Obv,73,4,11,0,0,0
1374,P336680,Obv,74,4,12,0,0,0
1374,P336680,Obv,75,4,13,0,0,0
1374,P336680,Obv,76,4,14,0,0,0
1374,P336680,Obv,77,5,0,0,0,0
1374,P336680,Obv,78,5,1,0,0,0
1374,P336680,Obv,79,5,2,0,0,0
1374,P336680,Obv,80,5,3,0,0,0
1374,P336680,Obv,81,5,4,0,0,0
1374,P336680,Obv,82,5,5,0,0,0
1374,P336680,Obv,83,5,6,0,0,0
1374,P336680,Obv,84,5,7,0,0,0
1374,P336680,Obv,85,5,8,0,0,2
1374,P336680,Obv,86,5,9,93,137,1
1374,P336680,Obv,87,5,10,10,869,1
1374,P336680,Obv,88,5,11,0,0,0
1374,P336680,Obv,89,5,12,0,0,0
1374,P336680,Obv,90,5,13,0,0,0
1374,P336680,Obv,91,5,14,0,0,0
1374,P336680,Obv,92,5,15,0,0,0
1374,P336680,Obv,93,6,0,0,0,0
1374,P336680,Obv,94,6,1,0,0,0
1374,P336680,Obv,95,6,2,0,0,0
1374,P336680,Obv,96,6,3,0,0,0
1374,P336680,Obv,97,6,4,0,0,0
1374,P336680,Obv,98,6,5,0,0,0
1374,P336680,Obv,99,6,6,0,0,0
1374,P336680,Obv,100,6,7,0,0,0
1374,P336680,Obv,101,6,8,5,248,1
1374,P336680,Obv,102,6,9,320,554,2
1374,P336680,Obv,103,6,10,0,0,0
1374,P336680,Obv,104,6,11,100,737,0
1374,P336680,Obv,105,6,12,0,0,0
1374,P336680,Obv,106,6,13,0,0,0
1374,P336680,Obv,107,6,14,0,0,0
1374,P336680,Obv,108,7,0,0,0,0
1374,P336680,Obv,109,7,1,0,0,0
1374,P336680,Obv,110,7,2,0,0,0
1374,P336680,Obv,111,7,3,0,0,0
1374,P336680,Obv,112,7,4,0,0,0
1374,P336680,Obv,113,7,5,0,0,0
1374,P336680,Obv,114,7,6,0,0,0
1374,P336680,Obv,115,7,7,0,0,0
1374,P336680,Obv,116,7,8,0,0,2
1374,P336680,Obv,117,7,9,15,514,1
1374,P336680,Obv,118,7,10,0,0,2
1374,P336680,Obv,119,7,11,0,0,0
1374,P336680,Obv,120,7,12,0,0,0
1374,P336680,Obv,121,7,13,0,0,0
1374,P336680,Obv,122,7,14,0,0,0
1374,P336680,Obv,123,7,15,0,0,0
2994,P336679,Obv,0,0,0,11,839,1
2994,P336679,Obv,1,0,1,4,110,2
2994,P336679,Obv,2,0,2,119,266,1
2994,P336679,Obv,3,0,3,78,164,2
2994,P336679,Obv,4,0,4,62,380,0
2994,P336679,Obv,5,1,0,210,18,1
2994,P336679,Obv,6,1,1,56,754,0
2994,P336679,Obv,7,1,2,58,24,1
2994,P336679,Obv,8,1,3,14,748,1
2994,P336679,Obv,9,1,4,24,14,1
2994,P336679,Obv,10,1,5,108,89,2
2994,P336679,Obv,11,1,6,107,181,0
2994,P336679,Obv,12,1,7,80,252,0
2994,P336679,Obv,13,2,0,14,748,1
2994,P336679,Obv,14,2,1,24,14,1
2994,P336679,Obv,15,2,2,200,309,1
2994,P336679,Obv,16,2,3,13,552,1
2994,P336679,Obv,17,2,4,11,839,1
2994,P336679,Obv,18,2,5,11,839,1
2994,P336679,Obv,19,2,6,82,812,1
2994,P336679,Obv,20,2,7,16,661,1
2994,P336679,Obv,21,2,8,77,736,2
2994,P336679,Obv,22,2,9,41,98,0
2994,P336679,Obv,23,3,0,11,839,1
2994,P336679,Obv,24,3,1,4,110,1
2994,P336679,Obv,25,3,2,119,266,2
2994,P336679,Obv,26,3,3,78,164,1
2994,P336679,Obv,27,3,4,62,380,1
2994,P336679,Obv,28,3,5,26,10,1
2994,P336679,Obv,29,3,6,20,127,1
2994,P336679,Obv,30,3,7,26,10,2
2994,P336679,Obv,31,3,8,53,695,0
2994,P336679,Obv,32,3,9,39,596,0
2994,P336679,Obv,33,4,0,11,839,1
2994,P336679,Obv,34,4,1,4,110,1
2994,P336679,Obv,35,4,2,119,266,1
2994,P336679,Obv,36,4,3,78,164,1
2994,P336679,Obv,37,4,4,62,380,1
2994,P336679,Obv,38,4,5,88,828,2
2994,P336679,Obv,39,4,6,8,111,0
2994,P336679,Obv,40,4,7,87,580,0
2994,P336679,Obv,41,5,0,39,596,2
2994,P336679,Obv,42,5,1,16,661,1
2994,P336679,Obv,43,5,2,362,852,1
2994,P336679,Obv,44,5,3,331,595,1
2994,P336679,Obv,45,5,4,26,10,1
2994,P336679,Obv,46,5,5,86,711,1
2994,P336679,Obv,47,5,6,16,661,1
2994,P336679,Obv,48,5,7,26,10,1
2994,P336679,Obv,49,5,8,39,596,1
2994,P336679,Obv,50,6,0,28,469,2
2994,P336679,Obv,51,6,1,107,181,2
2994,P336679,Obv,52,6,2,11,839,2
2994,P336679,Obv,53,6,3,111,856,1
2994,P336679,Obv,54,6,4,81,753,1
2994,P336679,Obv,55,6,5,134,357,1
2994,P336679,Obv,56,7,0,121,560,2
2994,P336679,Obv,57,7,1,5,248,2
2994,P336679,Obv,58,7,2,200,309,2
2994,P336679,Obv,59,7,3,8,111,2
2994,P336679,Obv,60,7,4,100,737,1
2994,P336679,Obv,61,7,5,80,252,1
2994,P336679,Obv,62,7,6,30,490,2
2994,P336679,Obv,63,7,7,77,736,1
2994,P336679,Obv,64,7,8,62,380,1
2994,P336679,Obv,65,8,0,19,498,1
2994,P336679,Obv,66,8,1,196,6,1
2994,P336679,Obv,67,8,2,39,596,1
2994,P336679,Obv,68,8,3,148,566,1
2994,P336679,Obv,69,8,4,119,266,1
2994,P336679,Obv,70,8,5,78,164,1
2994,P336679,Obv,71,8,6,62,380,1
2994,P336679,Obv,72,9,0,108,89,1
2994,P336679,Obv,73,9,1,62,380,1
2994,P336679,Obv,74,9,2,187,644,0
2994,P336679,Obv,75,9,3,16,661,1
2994,P336679,Obv,76,9,4,62,380,1
2994,P336679,Obv,77,10,0,13,552,2
2994,P336679,Obv,78,10,1,347,767,0
2994,P336679,Obv,79,10,2,39,596,2
2994,P336679,Obv,80,10,3,62,380,1
2994,P336679,Obv,81,10,4,5,248,2
2994,P336679,Obv,82,10,5,347,767,1
2994,P336679,Obv,83,11,0,0,0,2
2994,P336679,Obv,84,11,1,0,0,0
2994,P336679,Obv,85,11,2,0,0,0
2994,P336679,Obv,86,11,3,0,0,0
2994,P336679,Obv,87,11,4,0,0,2
2994,P336679,Obv,88,11,5,62,380,1
2994,P336679,Obv,89,11,6,89,172,1
2994,P336679,Obv,90,11,7,40,9,1
2994,P336679,Obv,91,12,0,11,839,1
2994,P336679,Obv,92,12,1,4,110,1
2994,P336679,Obv,93,12,2,0,0,0
2994,P336679,Obv,94,12,3,0,0,0
2994,P336679,Obv,95,12,4,0,0,0
2994,P336679,Obv,96,12,5,62,380,1
2994,P336679,Obv,97,12,6,83,118,1
2994,P336679,Obv,98,12,7,213,119,1
2994,P336679,Obv,99,13,0,108,89,1
2994,P336679,Obv,100,13,1,80,252,1
2994,P336679,Obv,101,13,2,0,0,2
2994,P336679,Obv,102,13,3,0,0,0
2994,P336679,Obv,103,13,4,0,0,2
2994,P336679,Obv,104,13,5,187,644,2
2994,P336679,Obv,105,14,0,155,598,1
2994,P336679,Obv,106,14,1,80,252,1
2994,P336679,Obv,107,14,2,0,0,2
2994,P336679,Obv,108,14,3,0,0,2
2994,P336679,Obv,109,14,4,0,0,2
2994,P336679,Obv,110,14,5,0,0,2
2994,P336679,Obv,111,15,0,17,112,1
2994,P336679,Obv,112,15,1,68,851,1
2994,P336679,Obv,113,15,2,3,495,2
2994,P336679,Obv,114,15,3,26,10,1
2994,P336679,Obv,115,15,4,17,112,1
2994,P336679,Obv,116,15,5,70,362,2
2994,P336679,Obv,117,16,0,5,248,1
2994,P336679,Obv,118,16,1,181,483,1
2994,P336679,Obv,119,16,2,39,596,1
2994,P336679,Obv,120,16,3,148,566,1
2994,P336679,Obv,121,16,4,205,20,1
2994,P336679,Obv,122,16,5,116,223,1
2998,P336679,Rev,0,0,0,11,839,1
2998,P336679,Rev,1,0,1,4,110,1
2998,P336679,Rev,2,0,2,119,266,1
2998,P336679,Rev,3,0,3,78,164,1
2998,P336679,Rev,4,0,4,62,380,1
2998,P336679,Rev,5,1,0,62,380,1
2998,P336679,Rev,6,1,1,137,466,1
2998,P336679,Rev,7,1,2,113,464,1
2998,P336679,Rev,8,1,3,42,511,1
2998,P336679,Rev,9,2,0,39,596,1
2998,P336679,Rev,10,2,1,16,661,1
2998,P336679,Rev,11,2,2,367,868,1
2998,P336679,Rev,12,2,3,331,595,1
2998,P336679,Rev,13,2,4,148,566,1
2998,P336679,Rev,14,2,5,205,20,1
2998,P336679,Rev,15,2,6,124,253,1
2998,P336679,Rev,16,3,0,15,514,1
2998,P336679,Rev,17,3,1,101,180,1
2998,P336679,Rev,18,3,2,225,540,1
2998,P336679,Rev,19,3,3,19,498,1
2998,P336679,Rev,20,3,4,196,6,1
2998,P336679,Rev,21,3,5,39,596,1
2998,P336679,Rev,22,3,6,4,110,1
2998,P336679,Rev,23,3,7,68,851,1
2998,P336679,Rev,24,4,0,14,748,1
2998,P336679,Rev,25,4,1,206,247,1
2998,P336679,Rev,26,4,2,206,247,1
2998,P336679,Rev,27,4,3,194,151,1
2998,P336679,Rev,28,4,4,13,552,1
2998,P336679,Rev,29,5,0,11,839,1
2998,P336679,Rev,30,5,1,4,110,1
2998,P336679,Rev,31,5,2,113,464,1
2998,P336679,Rev,32,5,3,26,10,1
2998,P336679,Rev,33,5,4,206,247,1
2998,P336679,Rev,34,5,5,2,1,1
2998,P336679,Rev,35,5,6,31,113,1
2998,P336679,Rev,36,5,7,25,350,1
2998,P336679,Rev,37,6,0,2,1,1
2998,P336679,Rev,38,6,1,71,271,1
2998,P336679,Rev,39,6,2,83,118,1
2998,P336679,Rev,40,6,3,62,380,1
2998,P336679,Rev,41,6,4,0,0,1
2998,P336679,Rev,42,6,5,193,71,1
2998,P336679,Rev,43,6,6,0,0,1
2998,P336679,Rev,44,6,7,13,552,1
2998,P336679,Rev,45,7,0,82,812,1
2998,P336679,Rev,46,7,1,31,113,1
2998,P336679,Rev,47,7,2,206,247,1
2998,P336679,Rev,48,7,3,206,247,1
2998,P336679,Rev,49,7,4,26,10,1
2998,P336679,Rev,50,7,5,62,380,1
2998,P336679,Rev,51,7,6,31,113,1
2998,P336679,Rev,52,7,7,11,839,1
2998,P336679,Rev,53,7,8,17,112,1
2998,P336679,Rev,54,8,0,41,98,1
2998,P336679,Rev,55,8,1,113,464,1
2998,P336679,Rev,56,8,2,107,181,1
2998,P336679,Rev,57,8,3,8,111,1
2998,P336679,Rev,58,8,4,62,380,1
2998,P336679,Rev,59,8,5,89,172,1
2998,P336679,Rev,60,8,6,40,9,1
2998,P336679,Rev,61,9,0,17,112,1
2998,P336679,Rev,62,9,1,287,296,1
2998,P336679,Rev,63,9,2,65,561,1
2998,P336679,Rev,64,9,3,217,556,1
2998,P336679,Rev,65,10,0,28,469,1
2998,P336679,Rev,66,10,1,73,16,1
2998,P336679,Rev,67,10,2,88,828,1
2998,P336679,Rev,68,10,3,76,142,1
2998,P336679,Rev,69,10,4,65,561,1
2998,P336679,Rev,70,10,5,24,14,1
2998,P336679,Rev,71,10,6,87,580,1
2998,P336679,Rev,72,11,0,148,566,1
2998,P336679,Rev,73,11,1,119,266,1
2998,P336679,Rev,74,11,2,78,164,1
2998,P336679,Rev,75,11,3,62,380,1
2998,P336679,Rev,76,12,0,80,252,1
2998,P336679,Rev,77,12,1,24,14,1
2998,P336679,Rev,78,12,2,57,548,1
2998,P336679,Rev,79,12,3,79,724,1
2998,P336679,Rev,80,12,4,76,142,1
2998,P336679,Rev,81,12,5,19,498,1
2998,P336679,Rev,82,12,6,90,132,1
2998,P336679,Rev,83,13,0,61,242,1
2998,P336679,Rev,84,13,1,87,580,1
2998,P336679,Rev,85,13,2,148,566,1
2998,P336679,Rev,86,13,3,62,380,1
2998,P336679,Rev,87,13,4,30,490,1
2998,P336679,Rev,88,14,0,62,380,1
2998,P336679,Rev,89,14,1,65,561,1
2998,P336679,Rev,90,14,2,116,223,1
2998,P336679,Rev,91,14,3,155,598,1
2998,P336679,Rev,92,14,4,62,380,1
2998,P336679,Rev,93,14,5,1,859,1
2998,P336679,Rev,94,14,6,124,253,1
2998,P336679,Rev,95,15,0,81,753,1
2998,P336679,Rev,96,15,1,80,252,1
2998,P336679,Rev,97,15,2,17,112,1
2998,P336679,Rev,98,15,3,148,566,1
2998,P336679,Rev,99,15,4,119,266,1
2998,P336679,Rev,100,15,5,78,164,1
2998,P336679,Rev,101,15,6,62,380,2
2998,P336679,Rev,102,16,0,80,252,1
2998,P336679,Rev,103,16,1,137,466,1
2998,P336679,Rev,104,16,2,39,596,1
2998,P336679,Rev,105,16,3,26,10,1
2998,P336679,Rev,106,16,4,4,110,1
2998,P336679,Rev,107,16,5,79,724,2
2998,P336679,Rev,108,16,6,62,380,0
1323,P336515,Obv,0,0,0,11,839,1
1323,P336515,Obv,1,0,1,0,0,0
1323,P336515,Obv,2,0,2,0,0,0
1323,P336515,Obv,3,0,3,0,0,0
1323,P336515,Obv,4,0,4,0,0,0
1323,P336515,Obv,5,0,5,0,0,0
1323,P336515,Obv,6,0,6,0,0,0
1323,P336515,Obv,7,0,7,0,0,0
1323,P336515,Obv,8,0,8,0,0,0
1323,P336515,Obv,9,0,9,0,0,0
1323,P336515,Obv,10,1,0,148,566,1
1323,P336515,Obv,11,1,1,0,0,0
1323,P336515,Obv,12,1,2,0,0,0
1323,P336515,Obv,13,1,3,0,0,0
1323,P336515,Obv,14,1,4,0,0,0
1323,P336515,Obv,15,1,5,0,0,0
1323,P336515,Obv,16,1,6,0,0,0
1323,P336515,Obv,17,1,7,0,0,0
1323,P336515,Obv,18,1,8,0,0,0
